date_time	source_currency	source_amount	target_currency	target_amount	platform
2021/09/23 10:26:45	USDC	22.941976	RENBTC	0.00051872	solana
2021/09/23 10:28:39	RENBTC	0.000256	WHBTC_V1	0.000255682	solana
2021/09/23 11:24:27	RAY	0.341332	SRM	0.445107	solana
2021/09/23 19:18:26	SOBTC	0.022286	RENBTC	0.0223061	solana
2021/09/23 19:29:05	USDC	30.343616	RENBTC	0.00067559	solana
2021/09/23 19:30:25	RENBTC	0.000336	PBTC	0.00033783	solana
2021/09/24 05:27:47	USDC	30.437956	RENBTC	0.00068027	solana
2021/09/24 06:04:44	SOL	85.254432671	TUSOL	84.949178988	solana
2021/09/24 06:05:52	TUSOL	0.199288666	SOL	0.199990018	solana
2021/09/24 06:21:55	TUSOL	84.749890322	SOL	85.052505052	solana
2021/09/24 11:48:41	SOBTC	0.047257	RENBTC	0.04731494	solana
2021/09/24 11:49:47	RENBTC	0.02364	PBTC	0.02380152	solana
2021/09/24 14:31:50	USDC	27.730992	RENBTC	0.00066255	solana
2021/09/25 03:59:50	USDC	36.144698	RENBTC	0.00085197	solana
2021/09/25 07:19:36	RAY	0.71927	SRM	0.935409	solana
2021/09/25 10:13:39	USDC	17.630798	RENBTC	0.00041435	solana
2021/09/25 10:14:09	RENBTC	0.000205	PBTC	0.00020647	solana
2021/09/25 12:29:02	GRAPE	100.0	USDC	19.883768	solana
2021/09/25 12:32:06	GRAPE	100.0	USDC	19.884129	solana
2021/09/26 03:56:49	USDC	43.777038	RENBTC	0.00103364	solana
2021/09/26 04:17:18	GRAPE	98.368087	USDC	18.534791	solana
2021/09/26 04:28:02	MSOL	0.079181747	SOL	0.077670908	solana
2021/09/26 11:20:26	USDC	17.535708	RENBTC	0.00040716	solana
2021/09/26 17:41:09	USDC	14.970286	RENBTC	0.0003429	solana
2021/09/27 04:07:40	USDC	24.422613	RENBTC	0.00055415	solana
2021/09/27 05:56:06	RAY	0.761879	SRM	1.005755	solana
2021/09/27 08:35:14	USDC	10.243941	SOBTC	0.000233	solana
2021/09/27 11:27:58	USDC	7.62938	RENBTC	0.00017405	solana
2021/09/27 11:29:42	RENBTC	0.00017405	USDC	7.590716	solana
2021/09/27 11:30:21	USDC	7.590716	SOBTC	0.000173	solana
2021/09/27 17:37:25	USDC	15.327819	RENBTC	0.00035431	solana
2021/09/28 05:13:03	USDC	27.449879	SOBTC	0.000644	solana
2021/09/28 11:18:00	USDC	14.207743	SOBTC	0.000338	solana
2021/09/28 11:23:47	RAY	0.484951	SRM	0.621757	solana
2021/09/28 14:34:23	USDC	7.17425	SOBTC	0.000172	solana
2021/09/28 17:40:05	USDC	3.329273	SOBTC	0.00008	solana
2021/09/28 17:40:44	USDC	3.329273	SOBTC	0.00008	solana
2021/09/29 05:20:20	USDC	25.746597	SOBTC	0.000609	solana
2021/09/29 10:23:05	USDC	10.849554	SOBTC	0.000256	solana
2021/09/29 17:50:17	USDC	15.441453	SOBTC	0.000372	solana
2021/09/30 03:22:45	USDC	18.649029	SOBTC	0.000429	solana
2021/09/30 11:38:02	USDC	27.898244	SOBTC	0.000647	solana
2021/09/30 18:06:29	USDC	17.555756	SOBTC	0.000404	solana
2021/10/01 03:36:26	USDC	30.67815	SOBTC	0.000704	solana
2021/10/01 06:30:09	USDC	12.44341	SOBTC	0.000283	solana
2021/10/01 10:25:05	USDC	11.781888	SOBTC	0.000261	solana
2021/10/01 15:59:48	USDC	18.984915	SOBTC	0.0004	solana
2021/10/01 16:05:57	RAY	1.26907	SRM	1.648674	solana
2021/10/01 16:06:31	RAY	1.26907	SRM	1.646938	solana
2021/10/01 16:07:21	SRM	1.647806	RAY	1.263396	solana
2021/10/02 01:18:07	USDC	28.067637	SOBTC	0.000583	solana
2021/10/02 13:32:47	USDC	375.179591	SOBTC	0.007864	solana
2021/10/02 18:10:51	USDC	27.718883	SOBTC	0.000576	solana
2021/10/03 05:56:58	USDC	32.698939	SOBTC	0.000679	solana
2021/10/03 06:39:46	RAY	0.630633	SRM	0.806381	solana
2021/10/03 10:30:11	USDC	12.306294	SOBTC	0.000256	solana
2021/10/03 16:47:47	USDC	16.788837	SOBTC	0.000349	solana
2021/10/04 04:19:15	USDC	29.513881	SOBTC	0.000619	solana
2021/10/04 19:16:01	USDC	38.233466	SOBTC	0.000774	solana
2021/10/05 05:32:18	USDC	24.908953	SOBTC	0.000503	solana
2021/10/05 08:36:11	USDC	7.142341	SOBTC	0.000143	solana
2021/10/05 18:26:47	USDC	23.371796	SOBTC	0.00046	solana
2021/10/06 05:46:28	USDC	25.134351	SOBTC	0.000487	solana
2021/10/06 08:50:02	USDC	6.667973	RENBTC	0.00013039	solana
2021/10/06 18:49:15	USDC	26.942832	SOBTC	0.000489	solana
2021/10/07 05:22:23	USDC	24.334474	SOBTC	0.000443	solana
2021/10/07 13:21:02	USDC	22.029084	SOBTC	0.000406	solana
2021/10/07 19:03:14	USDC	15.741485	SOBTC	0.00029	solana
2021/10/08 11:53:54	USDC	42.86516	SOBTC	0.000772	solana
2021/10/08 16:22:20	USDC	4395.45415	USDT	4392.017237	solana
2021/10/08 16:36:33	USDC	12.495862	SOBTC	0.000229	solana
2021/10/09 05:51:00	USDC	35.109366	SOBTC	0.000641	solana
2021/10/09 12:27:16	RAY	2.496762	SRM	3.191825	solana
2021/10/09 12:29:01	USDC	17.165914	RENBTC	0.00031072	solana
2021/10/09 13:52:13	USDC	3.543488	RENBTC	0.00006509	solana
2021/10/09 15:27:09	USDC	4.166888	SOBTC	0.000075	solana
2021/10/09 18:54:35	USDC	8.90249	SOBTC	0.000161	solana
2021/10/10 05:45:48	USDC	24.110953	SOBTC	0.000432	solana
2021/10/10 07:53:54	USDC	4.335401	RENBTC	0.00007765	solana
2021/10/10 15:40:31	USDC	16.759351	SOBTC	0.000302	solana
2021/10/11 05:17:01	USDC	29.297795	SOBTC	0.000516	solana
2021/10/11 13:44:48	USDC	9.892124	SOETH	0.002743	solana
2021/10/11 13:45:32	USDC	1.445812	SOETH	0.000401	solana
2021/10/11 14:56:15	USDC	15.426483	SOETH	0.004279	solana
2021/10/12 06:42:40	USDC	27.292422	SOETH	0.007759	solana
2021/10/12 07:24:35	RAY	1.242238	SRM	1.589396	solana
2021/10/12 10:29:27	USDC	18.480743	SOETH	0.005388	solana
2021/10/12 12:31:10	RAY	321.147969	USDC	2930.169955	solana
2021/10/12 12:31:31	SRM	414.178772	USDC	2912.821328	solana
2021/10/12 14:22:33	USDC	13.41304	SOETH	0.003782	solana
2021/10/12 19:20:34	USDC	13.256714	SOETH	0.003787	solana
2021/10/13 06:59:10	USDC	28.312038	SOETH	0.008166	solana
2021/10/13 09:49:52	USDC	7.79147	SOETH	0.002259	solana
2021/10/13 17:58:20	USDC	21.014599	SOETH	0.005969	solana
2021/10/14 06:55:56	USDC	33.948395	SOETH	0.009365	solana
2021/10/14 11:48:26	USDC	12.816168	SOETH	0.003418	solana
2021/10/14 18:38:20	USDC	18.531231	SOETH	0.004899	solana
2021/10/15 08:25:11	USDC	40.075186	SOBTC	0.000674	solana
2021/10/15 09:50:15	SOETH	0.062217	TUETH	0.061267	solana
2021/10/15 15:23:12	USDC	19.153616	SOBTC	0.000319	solana
2021/10/16 07:06:12	USDC	40.676238	SOBTC	0.000654	solana
2021/10/16 10:11:27	USDC	8.582665	SOBTC	0.000139	solana
2021/10/16 14:41:45	USDC	12.107838	SOBTC	0.000197	solana
2021/10/16 19:38:09	USDC	15.383773	SOBTC	0.000251	solana
2021/10/16 20:01:43	TUETH	1.177682	SOETH	1.196279	solana
2021/10/16 20:05:19	TUETH	1.177265	SOETH	1.195856	solana
2021/10/16 20:18:07	MSOL	0.163956028	SOL	0.165362256	solana
2021/10/16 20:55:47	TUETH	1.171182	SOETH	1.189685	solana
2021/10/16 21:07:26	SOETH	0.014762	TUETH	0.014532	solana
2021/10/16 21:15:38	TUETH	1.171578	SOETH	1.190091	solana
2021/10/16 21:17:02	TUETH	0.024613	SOETH	0.025002	solana
2021/10/16 21:23:08	MSOL	0.156756228	SOL	0.158100486	solana
2021/10/16 21:23:33	SOETH	0.012093	TUETH	0.011905	solana
2021/10/16 22:09:16	MNDE	10.789604777	MSOL	0.105922074	solana
2021/10/16 22:09:38	MSOL	0.052961037	SOETH	0.00221	solana
2021/10/16 22:52:11	USDC	9.67241	SOBTC	0.000158	solana
2021/10/16 22:53:10	MNDE	4.849279343	MSOL	0.0470554	solana
2021/10/16 22:53:23	MSOL	0.023758219	SOETH	0.000993	solana
2021/10/17 06:49:43	MNDE	39.128403582	MSOL	0.355234325	solana
2021/10/17 06:50:02	MSOL	0.177617163	SOETH	0.00749	solana
2021/10/17 07:02:30	USDC	25.189743	SOBTC	0.000413	solana
2021/10/17 08:05:37	MNDE	5.565670931	MSOL	0.049275368	solana
2021/10/17 08:05:50	MSOL	0.025196265	SOETH	0.001064	solana
2021/10/17 09:54:17	MNDE	8.005685591	MSOL	0.070557337	solana
2021/10/17 09:54:39	MSOL	0.035278668	SOETH	0.001515	solana
2021/10/17 13:07:37	MNDE	13.919535303	MSOL	0.12298568	solana
2021/10/17 13:07:52	MSOL	0.06149284	SOETH	0.002641	solana
2021/10/17 13:12:26	USDC	19.138405	SOBTC	0.000313	solana
2021/10/17 15:07:13	MNDE	10.393018223	MSOL	0.092116033	solana
2021/10/17 15:07:31	MSOL	0.046058016	SOETH	0.001988	solana
2021/10/17 16:24:51	USDC	9.136407	SOBTC	0.00015	solana
2021/10/17 16:25:51	MNDE	5.039331182	MSOL	0.043623697	solana
2021/10/17 16:26:08	MSOL	0.021811849	SOETH	0.000935	solana
2021/10/17 18:08:29	PUSDC	1168.049041	USDC	1109.86433	solana
2021/10/17 18:11:55	PUSDT	10287.220864	USDT	9991.790004	solana
2021/10/17 18:27:58	PUSDT	0.685484	USDT	0.665799	solana
2021/10/18 06:14:32	USDC	33.640564	SOBTC	0.000537	solana
2021/10/18 06:16:02	MNDE	39.196257453	MSOL	0.30555828	solana
2021/10/18 06:16:20	MSOL	0.15277914	SOETH	0.006381	solana
2021/10/18 10:21:19	MNDE	10.334042873	MSOL	0.079980245	solana
2021/10/18 10:21:33	MSOL	0.040376398	SOETH	0.00169	solana
2021/10/18 10:26:26	USDC	10.38629	SOBTC	0.00017	solana
2021/10/18 13:25:18	MNDE	13.277463788	MSOL	0.096226477	solana
2021/10/18 13:25:35	SOETH	0.000015	MNDE	0.048405265	solana
2021/10/18 13:27:11	USDC	7.24072	SOETH	0.001932	solana
2021/10/18 13:29:10	MSOL	0.024056619	SOETH	0.00102	solana
2021/10/18 15:37:07	USDC	5.190295	SOBTC	0.000083	solana
2021/10/18 15:52:29	MNDE	5.218416199	MSOL	0.035395371	solana
2021/10/18 17:10:40	MSOL	0.018913106	SOETH	0.000804	solana
2021/10/18 19:00:00	MNDE	8.760785705	MSOL	0.057269572	solana
2021/10/18 19:00:26	MSOL	0.032913676	SOETH	0.001396	solana
2021/10/18 20:36:50	USDC	12.737227	SOBTC	0.000206	solana
2021/10/18 20:37:43	MNDE	4.299401042	MSOL	0.027744741	solana
2021/10/18 20:37:56	MSOL	0.013929208	SOETH	0.00059	solana
2021/10/19 06:20:53	USDC	24.477081	SOBTC	0.000391	solana
2021/10/19 06:24:00	MNDE	24.043190939	MSOL	0.150068447	solana
2021/10/19 06:24:14	MSOL	0.075034223	SOETH	0.003131	solana
2021/10/19 07:43:52	SOBTC	0.0007	RENBTC	0.00069989	solana
